업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명,데이터기준일자
일반음식점,2008-10-30,범생이포차,"서울특별시 양천구 화곡로13길 7, 1층 (신월동)",서울특별시 양천구 신월동 23-12 1층 ,25,정종/대포집/소주방,2022-09-30
일반음식점,2008-11-07,홍두깨손칼국수,"서울특별시 양천구 곰달래로13길 2 (신월동,1층 ( 돌다리6길 2 ))",서울특별시 양천구 신월동 116-29 1층 ( 돌다리6길 2 ) ,55.68,한식,2022-09-30
일반음식점,2008-11-11,충전소기사식당,"서울특별시 양천구 안양천로 683 (신정동, 지상2층)",서울특별시 양천구 신정동 162-38 지상2층 ,216,한식,2022-09-30
일반음식점,2008-11-12,맛갈참죽,"서울특별시 양천구 목동동로 339 (목동,목동트윈빌 1층 122-4  (목동동로 309 ))",서울특별시 양천구 목동 905-22 목동트윈빌 1층 122-4  (목동동로 309 ) ,37.06,한식,2022-09-30
일반음식점,2008-11-13,초가집부뚜막청국장,"서울특별시 양천구 오목로 176 (신정동, 산호빌딩 1층)",서울특별시 양천구 신정동 952-4 산호빌딩 1층 ,188.36,한식,2022-09-30
일반음식점,2008-11-13,대박곱창,"서울특별시 양천구 오목로 170, 103호 (신정동, 신정동태남프라자)",서울특별시 양천구 신정동 949-3 신정동태남프라자 ,135.72,한식,2022-09-30
일반음식점,2008-11-19,네네치킨앤봉구스밥버거 양천구청점,"서울특별시 양천구 목동남로2길 15, 지상1층 102호 (신정동)",서울특별시 양천구 신정동 202-7 지상1층 102호,28,통닭(치킨),2022-09-30
일반음식점,2008-12-02,마포참갈비,"서울특별시 양천구 남부순환로 589, 1층 103호 (신월동)",서울특별시 양천구 신월동 558-1 1층 103호,90.09,한식,2022-09-30
일반음식점,2008-12-09,푸주옥 설렁탕도가니탕,"서울특별시 양천구 남부순환로 663 (신정동,1층)",서울특별시 양천구 신정동 1290-2 1층 ,872,한식,2022-09-30
일반음식점,2008-12-19,마유호프커피,"서울특별시 양천구 남부순환로 397, 재향군인회관 지하 1층 (신월동)",서울특별시 양천구 신월동 136-6 재향군인회관 ,97,호프/통닭,2022-09-30
일반음식점,2008-12-24,피막콜,"서울특별시 양천구 월정로50길 18-1, 지상1층 (신월동)",서울특별시 양천구 신월동 19-3 지상1층 ,94.73,호프/통닭,2022-09-30
일반음식점,2009-01-14,맥스,"서울특별시 양천구 곰달래로 16 (신월동, 지상1층)",서울특별시 양천구 신월동 225-25 지상1층 ,19.2,호프/통닭,2022-09-30
일반음식점,2009-01-21,놀러와,"서울특별시 양천구 가로공원로 98, 1층 (신월동)",서울특별시 양천구 신월동 148-3 ,35,호프/통닭,2022-09-30
일반음식점,2009-01-30,별커피.호프,"서울특별시 양천구 월정로 111, 지하층 (신월동)",서울특별시 양천구 신월동 235-4 지하층 ,86.54,호프/통닭,2022-09-30
일반음식점,2009-02-09,비버스치킨,"서울특별시 양천구 월정로42길 9 (신월동,지상1층 101호(수명1길 17 ))",서울특별시 양천구 신월동 22-29 지상1층 101호(수명1길 17 ) ,38.39,패스트푸드,2022-09-30
일반음식점,2009-02-11,통다리치킨,"서울특별시 양천구 중앙로23길 28, 1층 (신정동)",서울특별시 양천구 신정동 1182-13 ,87.3,호프/통닭,2022-09-30
일반음식점,2009-02-25,양평선지해장국,"서울특별시 양천구 목동중앙북로 93, 1층 (목동)",서울특별시 양천구 목동 513-14 1층 ,26.4,한식,2022-09-30
일반음식점,2009-02-26,오다가다한잔,"서울특별시 양천구 지양로 56 (신월동,1층(지양길 56 ))",서울특별시 양천구 신월동 971-2 1층(지양길 56 ) ,45.1,한식,2022-09-30
일반음식점,2009-03-02,불막열삼 신월점,"서울특별시 양천구 지양로 3, 지상1층 (신월동)",서울특별시 양천구 신월동 981-13 지상1층 ,74.48,호프/통닭,2022-09-30
일반음식점,2009-03-19,향원황금오리농장,"서울특별시 양천구 월정로40길 10, 1층 (신월동)",서울특별시 양천구 신월동 66-9 1층 ,66.96,한식,2022-09-30
일반음식점,2009-03-31,피자헛오목교역2호점,"서울특별시 양천구 신목로 80 (신정동,1층(천호지길 45-1))",서울특별시 양천구 신정동 117-35 1층(천호지길 45-1) ,90.37,패스트푸드,2022-09-30
일반음식점,2009-04-02,명태어장,"서울특별시 양천구 지양로 62 (신월동, 1층)",서울특별시 양천구 신월동 971-5 1층 ,148,한식,2022-09-30
일반음식점,2009-04-02,백년지기친구랑김밥,"서울특별시 양천구 목동중앙본로 37 (목동, 1층)",서울특별시 양천구 목동 748-5 1층 ,50.72,분식,2022-09-30
일반음식점,2009-04-06,애니호프,"서울특별시 양천구 목동중앙서로1길 17, 1층 (목동)",서울특별시 양천구 목동 792-9 1층 ,26.4,호프/통닭,2022-09-30
일반음식점,2009-04-10,샤넬,"서울특별시 양천구 신월로 389 (신정동,새암돌빌딩 지 106호(신월로10))",서울특별시 양천구 신정동 1009-6 새암돌빌딩 지 106호(신월로10) ,35.44,패스트푸드,2022-09-30
일반음식점,2009-04-13,국수나무목동1호점,"서울특별시 양천구 목동서로 377, 이스타빌 A동 1층 110호 (신정동)",서울특별시 양천구 신정동 323-9 이스타빌 ,44.22,한식,2022-09-30
일반음식점,2009-04-13,일식코코엔,"서울특별시 양천구 오목로 299 (목동, 트라팰리스 지하2층)",서울특별시 양천구 목동 962 트라팰리스 지하2층 ,37.62,일식,2022-09-30
일반음식점,2009-04-14,누들N,"서울특별시 양천구 오목로 299 (목동, 트라팰리스 지하2층)",서울특별시 양천구 목동 962 트라팰리스 지하2층 ,37,중국식,2022-09-30
일반음식점,2009-04-21,디올,"서울특별시 양천구 오목로50길 1, 지하 1층 (신정동)",서울특별시 양천구 신정동 994-8 ,100.5,경양식,2022-09-30
일반음식점,2009-04-23,미소식당,"서울특별시 양천구 월정로 149-1, 1층 (신월동)",서울특별시 양천구 신월동 115-24 1층 ,56.24,한식,2022-09-30
일반음식점,2009-04-27,치킨사냥신월직영점,"서울특별시 양천구 화곡로 50 (신월동,1층(화곡로 407))",서울특별시 양천구 신월동 54-1 1층(화곡로 407) ,50.2,통닭(치킨),2022-09-30
일반음식점,2009-04-27,크림,"서울특별시 양천구 가로공원로58길 14-1 (신월동,1층(능선3길 22))",서울특별시 양천구 신월동 152-24 1층(능선3길 22) ,11.04,분식,2022-09-30
일반음식점,2009-04-29,미성정육식당,"서울특별시 양천구 신정중앙로 70 (신정동,1층)",서울특별시 양천구 신정동 905-3 1층 ,97.2,한식,2022-09-30
일반음식점,2009-04-30,맘스터치목동점,"서울특별시 양천구 오목로54길 10 (목동,영보빌딩 104호(신목1길 15))",서울특별시 양천구 목동 405-74 영보빌딩 104호(신목1길 15) ,21.45,패스트푸드,2022-09-30
일반음식점,2009-05-04,비에치씨치킨호프,"서울특별시 양천구 오목로 215-1 (신정동,예지2003타운 1층( 오목로 148-1 ))",서울특별시 양천구 신정동 903-15 예지2003타운 1층( 오목로 148-1 ) ,108.9,기타,2022-09-30
일반음식점,2009-05-06,홍농대박고기타운,"서울특별시 양천구 신월로15길 1, 1층 (신월동)",서울특별시 양천구 신월동 544-4 ,115.5,호프/통닭,2022-09-30
일반음식점,2009-05-14,국수나무(목동2호점),"서울특별시 양천구 목동서로 37, 하이베라스 1층 101호 (목동)",서울특별시 양천구 목동 908-29 하이베라스 ,44.89,한식,2022-09-30
일반음식점,2009-05-18,카페코너,"서울특별시 양천구 목동동로10길 10, 1층 (신정동)",서울특별시 양천구 신정동 294-16 1층 ,47.96,한식,2022-09-30
일반음식점,2009-05-19,또래오래치킨 신월신정점,"서울특별시 양천구 지양로5길 2, 1층 (신월동)",서울특별시 양천구 신월동 953-6 1층 ,33,통닭(치킨),2022-09-30
일반음식점,2009-05-27,머던순대국곱창볶음,"서울특별시 양천구 남부순환로40가길 15, 1층 (신월동)",서울특별시 양천구 신월동 182-1 ,32.36,한식,2022-09-30
일반음식점,2009-06-04,시내네실내포장마차,"서울특별시 양천구 오목로 143 (신정동, 1층)",서울특별시 양천구 신정동 928-10 1층 ,26,한식,2022-09-30
일반음식점,2009-06-15,대장금,"서울특별시 양천구 남부순환로40가길 9-1, 1층 (신월동)",서울특별시 양천구 신월동 180-1 1층 ,25.56,한식,2022-09-30
일반음식점,2009-06-16,오매가매,"서울특별시 양천구 은행정로 74 (신정동,1층(철쭉길 10))",서울특별시 양천구 신정동 906-1 1층(철쭉길 10) ,24.8,호프/통닭,2022-09-30
일반음식점,2009-06-25,피자알볼로(신월직영점),"서울특별시 양천구 남부순환로 585, 1층 102호 (신월동, 유림웰스빌)",서울특별시 양천구 신월동 548-1 유림웰스빌 1층 102호,74.61,기타,2022-09-30
일반음식점,2009-06-29,어울림식당,"서울특별시 양천구 남부순환로59길 10 (신월동,1층(돌다리3길 49 ))",서울특별시 양천구 신월동 132-4 1층(돌다리3길 49 ) ,39.6,한식,2022-09-30
일반음식점,2009-06-30,포메인,"서울특별시 양천구 목동서로 77, 현대월드타워 1층 117호 (목동)",서울특별시 양천구 목동 907 현대월드타워 ,68.64,한식,2022-09-30
일반음식점,2009-07-13,라온룸소주,"서울특별시 양천구 중앙로 263, 지하1층 (신정동)",서울특별시 양천구 신정동 1183-7 지하1층 ,41.6,호프/통닭,2022-09-30
일반음식점,2009-07-13,한강생태,"서울특별시 양천구 신정로 312, 208호 (신정동, 목동 뉴프라자상가)",서울특별시 양천구 신정동 1267 목동 뉴프라자상가 208호,105.85,한식,2022-09-30
일반음식점,2009-07-16,아마스빈목동오목교점,"서울특별시 양천구 오목로 300 (목동,하이페리온2 205동 125호 1층(오목로 65))",서울특별시 양천구 목동 961 하이페리온2 205동 125호 1층(오목로 65) ,46.5,기타,2022-09-30
일반음식점,2009-07-24,또와포차,"서울특별시 양천구 중앙로29길 37, 1층 (신정동)",서울특별시 양천구 신정동 1158-12 1층 ,16.5,호프/통닭,2022-09-30
일반음식점,2009-07-28,오복순대국,"서울특별시 양천구 신정중앙로 63, 1층 (신정동)",서울특별시 양천구 신정동 885-20 1층 ,118.37,한식,2022-09-30
일반음식점,2009-08-11,압구정봉구비어등촌역2호점,"서울특별시 양천구 목동중앙북로1길 9 (목동, 프린스빌딩 1층)",서울특별시 양천구 목동 613-3 프린스빌딩 1층 ,61.2,한식,2022-09-30
일반음식점,2009-08-18,7080,"서울특별시 양천구 목동서로2길 22 (목동,한청상가1층 10호(모새미길 21))",서울특별시 양천구 목동 929 한청상가1층 10호(모새미길 21) ,22.8,기타,2022-09-30
일반음식점,2009-08-19,청진동해장국,"서울특별시 양천구 곰달래로5길 84 (신월동,1층(돌다리10길 124))",서울특별시 양천구 신월동 97-32 1층(돌다리10길 124) ,42.9,한식,2022-09-30
일반음식점,2009-08-26,돈뿌리뽈살,"서울특별시 양천구 오목로 132, 지상1층 102,103호 (신정동, 클레버타워)","서울특별시 양천구 신정동 944-3 클레버타워 지상1층 102,103호 ",68.4,한식,2022-09-30
일반음식점,2009-08-27,돼지네,"서울특별시 양천구 중앙로43길 21, 1층 (신정동)",서울특별시 양천구 신정동 1183-16 ,80.09,한식,2022-09-30
일반음식점,2009-08-28,꿀꿀이곱창,"서울특별시 양천구 오목로 190-1, 지상1층 (신정동)",서울특별시 양천구 신정동 953-6 지상1층 ,58.73,정종/대포집/소주방,2022-09-30
일반음식점,2009-09-02,레드몬스터(목동점),"서울특별시 양천구 신목로 89-1 (목동,1층)",서울특별시 양천구 목동 405-96 1층 ,15,분식,2022-09-30
일반음식점,2009-09-07,심야식당 情(정),"서울특별시 양천구 월정로 22, 1층 (신월동)",서울특별시 양천구 신월동 513-2 1층 ,83.16,한식,2022-09-30
일반음식점,2009-09-15,빈대떡신사민속주점,"서울특별시 양천구 목동남로4길 56 (신정동,1층(갈산길 29))",서울특별시 양천구 신정동 171-25 1층(갈산길 29) ,64.67,호프/통닭,2022-09-30
일반음식점,2009-09-18,정진식당,"서울특별시 양천구 신정중앙로 94 (신정동,1층(신정중앙길 17))",서울특별시 양천구 신정동 902-3 1층(신정중앙길 17) ,147.85,한식,2022-09-30
일반음식점,2009-10-06,홍익식당,"서울특별시 양천구 목동로29길 1 (신정동, 1층)",서울특별시 양천구 신정동 896-7 ,80,한식,2022-09-30
일반음식점,2009-10-07,와커치킨,"서울특별시 양천구 신목로 7 (신정동,목동삼성아파트상가동103호(안양천길 490))",서울특별시 양천구 신정동 1278 목동삼성아파트상가동103호(안양천길 490) ,20.33,통닭(치킨),2022-09-30
일반음식점,2009-10-08,왕냉면왕돈가스,"서울특별시 양천구 중앙로 260, 1층 (신정동)",서울특별시 양천구 신정동 1032-1 ,42,한식,2022-09-30
일반음식점,2009-10-09,이층주방,"서울특별시 양천구 신정중앙로 98 (신정동,2층(신정중앙길 11))",서울특별시 양천구 신정동 902-6 2층(신정중앙길 11) ,115.82,한식,2022-09-30
일반음식점,2009-10-09,커피게이트,"서울특별시 양천구 목동중앙로7길 8 (목동, 1층)",서울특별시 양천구 목동 222-46 1층 ,62.7,까페,2022-09-30
일반음식점,2009-10-12,원두막,"서울특별시 양천구 신목로 56, 3층 (신정동)",서울특별시 양천구 신정동 296-77 3층 ,206.68,한식,2022-09-30
일반음식점,2009-10-15,광수생각숯불바베큐,"서울특별시 양천구 신정중앙로 76 (신정동,1층(신정중앙길 35))",서울특별시 양천구 신정동 905-5 1층(신정중앙길 35) ,46.2,통닭(치킨),2022-09-30
일반음식점,2009-10-16,모성동태가좋아,"서울특별시 양천구 신월로 124 (신월동,1층)",서울특별시 양천구 신월동 1002-3 1층 ,59.4,한식,2022-09-30
일반음식점,2009-10-19,시골촌,"서울특별시 양천구 신정중앙로 89, 1층 (신정동)",서울특별시 양천구 신정동 887-12 ,164.3,한식,2022-09-30
일반음식점,2009-10-22,오리골,"서울특별시 양천구 가로공원로 96, 1층 (신월동)",서울특별시 양천구 신월동 148-2 1층 ,108.81,한식,2022-09-30
일반음식점,2009-10-26,명문식당,"서울특별시 양천구 월정로 50 (신월동,청솔아파트상가 108호)",서울특별시 양천구 신월동 446-2 청솔아파트상가 108호 ,37.35,한식,2022-09-30
일반음식점,2009-10-28,홍익병원장례식장,"서울특별시 양천구 등촌로 22, 지하1층 (목동)",서울특별시 양천구 목동 793-3 지하1층 ,35,한식,2022-09-30
일반음식점,2009-10-29,청솔나무,"서울특별시 양천구 오목로 138 (신정동,2층 3층)",서울특별시 양천구 신정동 945-2 2층 3층 ,492.34,한식,2022-09-30
일반음식점,2009-10-30,빛고을양천식당,"서울특별시 양천구 곰달래로 46, 나동 1층 (신월동)",서울특별시 양천구 신월동 228-1 ,103.71,한식,2022-09-30
일반음식점,2009-10-30,우정마라탕 오목교역점,"서울특별시 양천구 오목로 329-6 (목동,외 1필지 2층(오목로 34-2))",서울특별시 양천구 목동 406-258 외 1필지 2층(오목로 34-2) ,77,중국식,2022-09-30
